clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,risk_level,churn_score
790115358,Existing Customer,39,F,2,,Single,Less than $40K,Blue,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559,Low,0.9795225433526011
715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695.0,0,1695.0,0.453,2055,46,0.314,0.0,Low,1.2999999999999998
709078908,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,32,1,2,3,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581,Low,1.4905580060422963
717541308,Existing Customer,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,Low,1.4769414296694852
779916408,Existing Customer,39,F,4,Graduate,Single,abc,Blue,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,Low,1.2999999999999998
714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891.0,1134,757.0,0.636,5255,77,0.833,0.6,Low,1.299904812268641
711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,Medium,1.9251197500867754
788930358,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,28,2,2,2,2827.0,1896,931.0,0.739,3891,81,1.025,0.671,Low,1.3354026883622214
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095.0,2517,1578.0,0.57,4175,77,1.026,0.615,Medium,1.6073956043956041
708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,Low,1.2000000000000002
718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,Low,1.2999999999999998
771617883,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,2205.0,1313,892.0,0.929,4904,82,0.673,0.595,Low,1.297639455782313
718001508,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,1,1,2,2890.0,2150,740.0,0.657,4377,84,0.867,0.744,Low,1.0719833910034602
708995283,Existing Customer,50,F,1,Graduate,,abc,Blue,36,1,1,3,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22,Low,1.0099498896035328
721173183,Existing Customer,57,F,2,Uneducated,Married,abc,Blue,43,2,1,2,2363.0,1876,487.0,0.795,4984,85,0.667,0.794,Low,1.0969718154887853
711102858,Attrited Customer,48,F,2,Doctorate,Single,abc,Blue,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,Low,1.3370441823398151
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,Medium,1.5
787466808,Existing Customer,35,F,0,,Married,Less than $40K,Blue,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,Medium,1.618147158524427
716116383,Existing Customer,45,F,1,,Married,Less than $40K,Blue,36,1,2,1,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,Low,1.0474371928445056
713257083,Existing Customer,46,F,4,,Married,$40K - $60K,Blue,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,Low,1.4121246753246752
772661808,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284,Low,0.8420225601327066
713382558,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462,Low,0.930984585555017
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,Low,1.4114896925858949
712993008,Existing Customer,58,F,1,,Single,Less than $40K,Blue,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,Low,1.3464397486252946
824763783,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,55,2,2,3,2645.0,1127,1518.0,0.623,4251,76,0.767,0.426,Low,1.4130260869565219
771730758,Existing Customer,51,F,1,High School,Single,abc,Blue,39,4,3,2,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,Low,1.2999999999999998
780265458,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,42,4,2,2,3495.0,1427,2068.0,0.563,4466,85,0.889,0.408,Low,1.204089270386266
714256758,Existing Customer,50,M,2,,Single,$60K - $80K,Blue,36,3,1,1,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,Low,0.5
710292333,Attrited Customer,44,F,3,High School,Married,abc,Blue,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,Medium,1.7
712171158,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,30,6,1,1,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,Low,0.5
787339158,Attrited Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,Medium,2.4
788782008,Existing Customer,49,F,3,,Married,Less than $40K,Gold,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,Low,1.2999999999999998
714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,Low,0.8296105764775962
714987633,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,Low,1.4059009085402787
717684858,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,38,6,3,3,22304.0,1333,20971.0,0.463,5002,60,0.5,0.06,Medium,1.529929519368723
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,Medium,1.5
709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,Low,1.0605172043010753
823149483,Existing Customer,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,Medium,2.1
780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,Low,0.6515498680738786
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,Low,1.3118682102628287
713144208,Attrited Customer,51,F,0,High School,Married,abc,Blue,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,Medium,2.028458764641105
771594783,Attrited Customer,56,F,1,College,Married,abc,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,Medium,2.0
816613158,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,Low,1.3958912075029308
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,Low,1.2174125622899525
712300683,Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,Low,0.8
714536208,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,Medium,1.538594500606551
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,Low,1.3089107906514172
713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510.0,941,2569.0,0.717,4833,77,0.75,0.268,Low,1.3340273504273508
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,Medium,1.9048632296548784
720190083,Attrited Customer,56,F,3,,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,Medium,1.7
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,Low,1.4
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,Low,0.8664561151079138
718825908,Existing Customer,60,F,1,Doctorate,Single,abc,Blue,47,1,1,1,3803.0,1448,2355.0,0.565,4575,78,0.592,0.381,Low,0.6904256113594531
716963283,Attrited Customer,47,F,3,Graduate,,Less than $40K,Blue,38,2,2,3,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,Medium,1.597578199052133
714924483,Existing Customer,60,F,1,,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,Medium,1.5514426966292132
779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,Low,1.4395816245006656
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,Medium,1.6299661016949154
712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,Low,1.3365088209941574
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,Low,1.0068653357531763
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,Low,0.7
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,7141.0,0.668,4070,76,0.49,0.158,Low,1.2789702830188683
779877858,Existing Customer,53,F,2,College,,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,Medium,1.622464680442095
772334133,Existing Customer,53,F,1,Graduate,Married,abc,Blue,42,2,1,3,4637.0,0,4637.0,0.709,4583,86,0.911,0.0,Low,0.9000000000000001
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,Medium,1.7
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,Medium,1.5054456140350876
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,Low,0.8623946135831382
719925483,Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,Low,0.7401271303546753
719572833,Existing Customer,57,F,3,Graduate,,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,Low,1.277606950913651
720729108,Existing Customer,32,F,0,,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,Low,0.9214908886389201
819214233,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,Low,1.0
718896108,Existing Customer,48,F,3,High School,,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0.0,Low,0.5
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,Low,0.9000000000000001
708514383,Existing Customer,38,F,2,College,Married,abc,Blue,29,2,1,0,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308,Low,0.4539076923076923
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,Medium,1.8053534090909091
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,Medium,1.5
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,Medium,1.9075220588235293
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,Medium,1.5149984670413899
711984633,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839,Medium,1.6194752577319589
710662158,Existing Customer,41,M,4,,Married,$120K +,Blue,34,1,3,3,34516.0,2517,31999.0,0.434,2051,41,1.05,0.073,Medium,1.5364768107544327
711356733,Existing Customer,45,F,5,,Single,Less than $40K,Blue,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,Low,1.3090390934844196
711456108,Attrited Customer,46,F,4,,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,Medium,1.7846266703747478
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,Medium,2.1896494890058844
771471708,Existing Customer,44,F,2,Graduate,,Less than $40K,Blue,32,2,1,3,3080.0,1776,1304.0,0.973,5097,77,0.833,0.577,Low,1.188387012987013
714320358,Existing Customer,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501,Low,0.9506087193460491
720700008,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1,1,3,4517.0,2238,2279.0,0.625,4686,81,0.761,0.495,Low,1.1476384768651762
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,Low,1.2000000000000002
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,Medium,1.884038247011952
781137783,Attrited Customer,40,M,3,High School,,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,Medium,1.7394776859504133
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,Low,0.7
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047.0,2139,908.0,0.842,4961,85,0.635,0.702,Low,1.451000590744995
712378983,Attrited Customer,54,M,1,,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,High,2.8636430647291937
763681908,Existing Customer,34,F,3,,Married,Less than $40K,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,Low,0.8796343399482314
721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441.0,642,799.0,0.563,4894,84,0.826,0.446,Low,1.1228571825121445
715447008,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.0,1817,1182.0,0.678,5119,83,0.766,0.606,Medium,1.6029605868622872
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91,Low,1.1550306611972467
710487033,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,Medium,1.5
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,Medium,1.5
718488783,Existing Customer,40,M,3,College,,$40K - $60K,Blue,30,2,2,2,4802.0,1701,3101.0,0.532,4821,66,0.65,0.354,Low,1.177068221574344
715663458,Existing Customer,51,F,4,,Married,Less than $40K,Blue,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287,Low,1.2435111111111108
717865008,Existing Customer,51,F,1,,Married,$40K - $60K,Blue,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,Low,0.6626152402141416
771400608,Existing Customer,56,F,2,Graduate,Married,abc,Blue,44,2,1,2,8204.0,1375,6829.0,0.915,4727,76,0.949,0.168,Low,0.783880351048269
708148158,Existing Customer,39,F,4,,Married,abc,Blue,21,2,3,2,1827.0,0,1827.0,0.563,4207,86,0.792,0.0,Low,1.2999999999999998
720589008,Existing Customer,47,F,3,Doctorate,,abc,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317,83,0.886,0.391,Low,1.495636149312377
784795083,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,Low,0.9000000000000001
809844108,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,Low,0.5
711521958,Existing Customer,51,F,2,,Single,Less than $40K,Blue,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,Low,1.4741088161209068
711833508,Existing Customer,47,M,2,High School,Single,$40K - $60K,Blue,27,2,3,2,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,Low,1.2999999999999998
713146683,Existing Customer,35,F,1,High School,,abc,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0,Low,1.2999999999999998
716968683,Existing Customer,46,F,5,High School,Single,abc,Blue,38,2,2,3,11287.0,1513,9774.0,0.672,5157,72,0.946,0.134,Low,1.2670144059537523
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,Medium,1.8669457725947523
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,Medium,1.6823916998294484
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,Low,1.2000000000000002
714843483,Existing Customer,57,F,3,Uneducated,Single,abc,Blue,48,1,1,2,7176.0,1493,5683.0,0.665,5063,83,0.93,0.208,Low,0.8040163879598662
709745508,Attrited Customer,58,F,2,,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,Medium,1.8
711382458,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,Medium,1.9
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843.0,1802,41.0,0.762,5199,73,0.738,0.978,Medium,1.7889260987520346
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,3,1,2181.0,1218,963.0,0.758,4997,89,0.712,0.558,Low,1.3791378266850067
709102458,Attrited Customer,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,Medium,1.9
712533708,Existing Customer,43,M,0,High School,Single,$80K - $120K,Blue,36,2,2,2,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,Low,1.0
720326733,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,47,2,3,1,16258.0,865,15393.0,0.623,3761,58,0.657,0.053,Low,1.1265613728625905
713605908,Existing Customer,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,Low,0.5190381736006491
711598533,Existing Customer,43,M,1,High School,Married,$60K - $80K,Blue,36,1,2,3,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,Low,1.4031036427732082
795855258,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0.0,Low,1.2999999999999998
826783233,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,Medium,1.6654802905249255
789228108,Existing Customer,56,F,4,Graduate,Single,abc,Blue,45,2,2,3,9091.0,1306,7785.0,0.743,4378,86,0.654,0.144,Low,1.27189756902431
785230083,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,44,1,2,1,3318.0,2349,969.0,0.883,4905,80,0.739,0.708,Low,1.153986980108499
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,Medium,1.5
711011508,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476,Medium,1.5379777777777777
718632933,Existing Customer,58,F,1,College,Single,Less than $40K,Blue,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,Medium,1.7
717284133,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,41,1,2,3,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,Medium,1.5624827188940094
711701058,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,10973.0,1466,9507.0,0.802,4892,94,0.593,0.134,Low,1.266880196846806
712228458,Existing Customer,50,M,2,,,$120K +,Blue,32,2,3,1,25645.0,1083,24562.0,0.757,4302,63,0.5,0.042,Low,1.1210691362838758
717146208,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,Medium,2.29557843551797
719028783,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,Medium,1.5
713274183,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,35,1,1,3,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,Low,1.0418512356841472
789218433,Existing Customer,33,F,3,,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,Low,1.2999999999999998
790139583,Existing Customer,39,F,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,Low,1.0784722380588194
720218658,Existing Customer,40,F,1,,Married,abc,Blue,26,2,3,1,3369.0,756,2613.0,0.446,4501,96,0.714,0.224,Low,1.2121196794300977
747074058,Existing Customer,47,F,3,,Single,abc,Blue,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,Low,1.0150328928872645
719170683,Existing Customer,38,M,1,,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,Low,1.2000000000000002
708753633,Existing Customer,45,F,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0.0,Low,0.5
710780883,Existing Customer,48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,Low,1.4985905151267376
785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,Medium,1.5
711333933,Existing Customer,56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,Low,0.7761237936772047
710797833,Existing Customer,50,F,5,Graduate,Married,Less than $40K,Blue,30,1,3,2,2033.0,841,1192.0,0.717,4360,95,0.696,0.414,Medium,1.5069023118544023
720154533,Existing Customer,53,F,4,Graduate,,Less than $40K,Blue,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68,Medium,1.6400993788819873
719123958,Attrited Customer,40,M,4,,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,Low,1.2000000000000002
780942633,Existing Customer,49,M,4,High School,Married,abc,Blue,32,2,1,3,3519.0,1336,2183.0,0.506,3552,68,0.619,0.38,Low,1.0898959931798808
720034983,Existing Customer,26,M,0,,,Less than $40K,Silver,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0,Low,0.5
717307158,Existing Customer,48,F,3,,Single,Less than $40K,Blue,36,2,1,3,1853.0,1314,539.0,0.925,5331,79,0.612,0.709,Low,1.2545361036157583
708876183,Existing Customer,51,M,1,High School,Single,$60K - $80K,Silver,43,2,3,2,28673.0,0,28673.0,0.537,3722,69,0.725,0.0,Low,1.2999999999999998
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,Medium,1.5
715958583,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567,Low,1.2836106810387065
771546708,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,Low,0.8
